# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.49848340161118765,4.852371583826439,8.372175474050191,-0.48491238152117583,1.495450204833563,2.9999999999999782,0.012894644530081777,3.371525692449393,1.1151530974605712,28.96674988650973
 0.5060106933142858,4.8637128716800095,8.372081148502149,-0.4765182988629766,1.5180320799428575,3.0,0.012883299013268937,3.589566868535838,1.130712898676209,30.384848343873475
 0.5134018891162606,4.875014511395347,8.371988801308254,-0.4681609784330423,1.540205667348782,3.00000000000003,0.012870043043957167,3.814147232058716,1.1457781912570355,31.82508417098435
 0.5206629567029151,4.886276770771578,8.371898411328004,-0.45984140554701025,1.5619888701087457,3.0000000000000306,0.012854845425055468,4.0452313191752,1.16035248991806,33.286906130001405
 0.5277994361019369,4.897499917607828,8.371809957420906,-0.4515605739071063,1.5833983083058112,3.0,0.012837672021773392,4.282782639029129,1.1744384277273234,34.76976586797094
 0.5348164819287807,4.908684219703224,8.371723418446457,-0.4433194856389373,1.6044494457863427,3.000000000000016,0.012818491041740477,4.526763679513311,1.188037872752044,36.27311712191198
 0.5417189004013464,4.91982994485689,8.371638773264165,-0.435119151079946,1.6251567012040395,2.999999999999968,0.012797270826295087,4.777135913193135,1.2011519678555629,37.79641501055175
 0.548511181894861,4.930937360867954,8.37155600073353,-0.4269605887977819,1.6455335456845832,2.999999999999967,0.012773979072627862,5.033859803390504,1.2137812207743464,39.33911540256881
 0.5551975296773388,4.942006735535542,8.371475079714056,-0.4188448254238442,1.6655925890320165,2.9999999999999836,0.012748582804561974,5.296894810427108,1.2259255543331633,40.90067435241721
 0.5617818853600495,4.953038336658779,8.371395989065244,-0.4107728955335904,1.6853456560801483,2.999999999999983,0.012721049974350179,5.566199398026144,1.2375843531829687,42.48054759636746
 0.5682679515111546,4.964032432036792,8.371318707646598,-0.402745841551273,1.7048038545334636,2.9999999999999827,0.012691347877470177,5.841731039871354,1.2487565081433325,44.07819010216352
 0.5746592118101395,4.9749892894687076,8.37124321431762,-0.3947647136576776,1.7239776354304182,3.0,0.012659443958072293,6.123446226322418,1.2594404717142307,45.69305566686887
 0.580958949062598,4.98590917675365,8.371169487937813,-0.38683056960076545,1.742876847187794,3.0000000000000178,0.012625307524898873,6.411300471285656,1.2696342722919576,47.32459655782634
 0.5871702613469837,4.996792361690747,8.371097507366677,-0.37894447464860137,1.761510784040951,3.0,0.012588905584948538,6.705248319238877,1.2793355803395714,48.972263192783636
 0.5932960765250468,5.007639112079125,8.37102725146372,-0.3711075013327211,1.7798882295751401,2.999999999999982,0.01255020792476015,7.005243352409332,1.2885416910973402,50.635503855362714
 0.5993391653144535,5.018449695717908,8.37095869908844,-0.36332072948456756,1.7980174959433601,2.999999999999963,0.012509180245148745,7.311238198103636,1.2972496150988908,52.31376444258712
 0.6053021530942215,5.029224380406223,8.370891829100342,-0.35558524588242413,1.8159064592826641,3.0,0.012465791941801623,7.623184536188445,1.3054560408800369,54.00648824189477
 0.6111875305901381,5.039963433943196,8.370826620358928,-0.3479021442775204,1.8335625917704137,2.9999999999999813,0.012420012739624621,7.9410331067207744,1.3131574068995056,55.713115734870144
 0.6169976635675576,5.050667124127954,8.3707630517237,-0.3402725251231509,1.850992990702672,2.999999999999981,0.01237180996464768,8.264733717726733,1.3203498985253466,57.43308442570025
 0.6227348016421618,5.061335718759623,8.370701102054161,-0.3326974954485214,1.8682044049264845,2.9999999999999805,0.012321154906346284,8.594235253127374,1.32702946953975,59.16582869235262
 0.6284010863049933,5.071969485637328,8.370640750209814,-0.3251781687181429,1.8852032589149788,2.999999999999961,0.01226801554262,8.929485680810567,1.3331918745502247,60.91077965866905
 0.6339985582458787,5.082568692560196,8.37058197505016,-0.31771566460853157,1.9019956747376352,3.00000000000002,0.012212360141748502,9.270432060847423,1.338832680284686,62.66736508605994
 0.6395291640488956,5.093133607327353,8.370524755434703,-0.31031110881768037,1.918587492146686,3.0,0.012154161179894228,9.617020553852164,1.3439472666388332,64.4350092831729
 0.6449947623245796,5.103664497737924,8.370469070222947,-0.3029656329545289,1.9349842869737381,3.0000000000000204,0.012093386770177638,9.96919642948396,1.3485308644730123,66.21313303252676
 0.6503971293358162,5.114161631591036,8.370414898274392,-0.2956803742986656,1.9511913880074478,3.0000000000000204,0.012030009357009423,10.326904075089498,1.3525785730609698,68.00115353290192
 0.6557379641676788,5.124625276685815,8.370362218448543,-0.2884564755428305,1.9672138925030356,2.9999999999999583,0.011963997908918191,10.69008700448486,1.3560853397874628,69.79848435658934
 0.661018893485676,5.135055700821386,8.370311009604901,-0.28129508471424075,1.9830566804570273,3.000000000000042,0.01189532591540665,11.05868786687534,1.3590460149242907,71.60453542049586
 0.666241475921836,5.145453171796877,8.370261250602967,-0.2741973548667639,1.9987244277655072,2.9999999999999574,0.011823963347762048,11.43264845591182,1.36145534860306,73.4187129704774
 0.6714072061236563,5.155817957411414,8.370212920302249,-0.26716444385405524,2.014221618370968,2.9999999999999356,0.011749883839089776,11.811909718882193,1.3633079743963348,75.24041957806729
 0.6765175184971188,5.1661503254641215,8.370165997562244,-0.26019751424365756,2.029552555491355,2.9999999999999347,0.011673057397308322,12.1964117660365,1.3645984854775493,77.06905414890899
 0.681573790671613,5.176450543754126,8.370120461242458,-0.2532977328921806,2.044721372014837,2.9999999999999782,0.011593461111007525,12.586093880044208,1.3653213794550967,78.90401194248143
 0.6865773467116502,5.186718880080555,8.370076290202391,-0.24646627085741613,2.0597320401349486,2.9999999999999556,0.011511066307744657,12.98089452558218,1.3654711114111968,80.74468460242886
 0.6915294600976698,5.196955602242533,8.37003346330155,-0.23970430308837362,2.0745883802930076,3.000000000000022,0.011425846026075681,13.380751359051802,1.3650420810175448,82.59046019700993
 0.6964313564959496,5.207160978039186,8.369991959399433,-0.23301300822793342,2.089294069487847,2.9999999999999774,0.01133777746919619,13.785601238423792,1.3640286628688971,84.44072326926766
 0.7012842163356091,5.217335275269641,8.369951757355544,-0.2263935683097524,2.1038526490068254,3.0,0.011246832942852798,14.195380233209027,1.3624252066336016,86.29485489661297
 0.7060891772089041,5.227478761733024,8.369912836029386,-0.21984716849908717,2.1182675316267106,3.000000000000046,0.011152992588078548,14.610023634553919,1.3602260385224407,88.15223275911077
 0.7108473361094388,5.2375917052284615,8.369875174280462,-0.21337499686715244,2.1325420083283144,2.9999999999999067,0.011056228005344879,15.029465965458694,1.3574254787471087,90.0122312165999
 0.7155597515214908,5.2476743735550775,8.369838750968276,-0.20697824412039262,2.14667925456447,3.0,0.010956520082624304,15.45364099111698,1.3540178596892363,91.87422139375974
 0.7202274453724143,5.257727034512,8.369803544952326,-0.20065810328268047,2.160682336117241,3.0000000000000475,0.010853845935614505,15.882481729375025,1.3499975289637716,93.73757127347879
 0.7248514048589408,5.267749955898355,8.36976953509212,-0.1944157694018411,2.174554214576821,3.000000000000048,0.010748183687848181,16.31592046130898,1.3453588342384566,95.60164579759231
 0.7294325841572218,5.277743405513268,8.369736700247156,-0.1882524393616685,2.188297752471664,3.000000000000073,0.010639511237110372,16.753888741918498,1.3400961868998047,97.46580697520969
 0.7339719060255464,5.2877076511558645,8.36970501927694,-0.1821693114348158,2.2019157180766378,2.9999999999999756,0.010527810228757931,17.196317410934974,1.3342040025080777,99.32941399809911
 0.7384702633078752,5.297642960625273,8.369674471040973,-0.17616758514402128,2.215410789923624,2.999999999999975,0.010413062312136241,17.64313660374278,1.3276767783235393,101.19182336325338
 0.7429285203455948,5.307549601720616,8.369645034398758,-0.1702484608032436,2.228785561036783,3.0000000000000746,0.010295249116832989,18.094275762411673,1.3205090437660454,103.05238900171172
 0.747347514304284,5.317427842241022,8.369616688209797,-0.16441313931644688,2.2420425429128508,2.9999999999999747,0.010174350803428564,18.549663646838734,1.3126954070513608,104.91046241445405
 0.7517280564216537,5.327277949985618,8.369589411333596,-0.15866282179858063,2.25518416926496,3.0000000000000506,0.010050354586832538,19.009228345997983,1.3042305335671518,106.76539281425593
 0.7560709331823346,5.337100192753527,8.369563182629651,-0.1529987093237814,2.268212799547003,3.0000000000000258,0.009923242123724042,19.472897289295982,1.2951092062302654,108.61652727373648
 0.7603769074246972,5.346894838343877,8.369537980957471,-0.14742200244070724,2.2811307222740904,2.9999999999999485,0.009792997957321114,19.940597258031563,1.2853262504372256,110.46321087945392
 0.7646467193844552,5.356662154555794,8.369513785176556,-0.14193390104439954,2.2939401581533643,3.0,0.009659612901039215,20.41225439695792,1.2748766231089128,112.30478689176607
 0.7688810876794199,5.366402409188404,8.369490574146408,-0.13653560389151548,2.3066432630382585,3.000000000000026,0.009523068879368192,20.887794225945182,1.2637553855204318,114.1405969102101
 0.7730807102394247,5.376115870040834,8.369468326726532,-0.13122830826415627,2.319242130718273,3.0000000000000266,0.00938335567423043,21.36714165174172,1.251957685759747,115.96998104448751
 0.7772462651851068,5.385802804912208,8.369447021776425,-0.1260132097344551,2.3317387955553195,3.0000000000000533,0.009240463522606159,21.850220979832237,1.2394788416843723,117.79227809058511
 0.7813784116589549,5.395463481601652,8.369426638155597,-0.12089150160937959,2.3441352349768643,3.0000000000000537,0.009094384822873967,22.336955926390793,1.2263142483727267,119.60682571211301
 0.7854777906117605,5.405098167908295,8.369407154723547,-0.11586437479007489,2.356433371835281,2.999999999999973,0.008945107385879223,22.82726963032691,1.2124594740772998,121.41296062676966
 0.7895450255473614,5.4147071316312605,8.369388550339776,-0.11093301725910738,2.3686350766420836,3.000000000000027,0.008792626296926466,23.321084665422845,1.197910227866601,123.21001879731858
 0.7935807232283688,5.424290640569675,8.36937080386379,-0.10609861373045108,2.380742169685106,3.000000000000055,0.008636931980082535,23.818323052560064,1.1826623590088867,124.99733562753151
 0.7975854743453419,5.433848962522666,8.36935389415509,-0.10136234532720823,2.392756423036025,2.9999999999999725,0.0084780208015043,24.31890627203308,1.1667118880284437,126.77424616269285
 0.8015598541517017,5.443382365289358,8.369337800073179,-0.09672538915958802,2.404679562455105,3.000000000000056,0.008315891953817866,24.822755275948577,1.150054998590751,128.54008529413636
 0.805504423066521,5.4528911166688765,8.369322500477558,-0.09218891796181437,2.4165132691995628,2.999999999999972,0.008150539831130147,25.32979050070805,1.1326880610758265,130.29418796850442
 0.8094197272471422,5.462375484460351,8.369307974227732,-0.08775409966094454,2.4282591817414265,3.0000000000000853,0.007981963485549174,25.839931879571772,1.1146076128449465,132.03588940087332
 0.8133062991334605,5.4718357364629036,8.369294200183203,-0.08342209704858496,2.4399188974003816,3.0,0.00781016092259583,26.353098855302246,1.0958103926128542,133.76452529172062
 0.8171646579655755,5.481272140475662,8.369281157203474,-0.07919406734192382,2.4514939738967265,3.000000000000029,0.007635137540529996,26.86921039288522,1.076293331447978,135.47943204793532
 0.8209953102763785,5.490684964297753,8.369268824148046,-0.07507116180471071,2.4629859308291358,3.000000000000029,0.007456891529523615,27.388184992325925,1.0560535708551053,137.1799470074095
 0.8247987503605541,5.500074475728302,8.369257179876419,-0.07105452532228368,2.4743962510816626,3.000000000000058,0.0072754264766472804,27.909940701518984,1.035088475981377,138.86540866707892
 0.8285754607213602,5.509440942566434,8.369246203248103,-0.06714529595069374,2.4857263821640814,3.0000000000000586,0.007090749782509892,28.434395129189525,1.01339558210285,140.53515691432924
 0.8323259124964668,5.518784632611278,8.369235873122596,-0.06334460469091094,2.4969777374894013,3.000000000000059,0.006902868268203196,28.961465457903753,0.9909727134119137,142.1885332618165
 0.8360505658640337,5.5281058136619565,8.3692261683594,-0.05965357483673436,2.508151697592102,3.0000000000000298,0.006711790517438567,29.491068457146774,0.9678178951985946,143.8248810849318
 0.8397498704301517,5.537404753517598,8.369217067818022,-0.05607332167785549,2.519249611290456,2.99999999999994,0.0065175244246022425,30.02312049646564,0.9439293739224378,145.44354586269807
 0.8434242655986693,5.546681719977329,8.369208550357959,-0.052604952146893,2.530272796796009,3.0,0.0063200741720652025,30.557537558675612,0.9193056921811232,147.04387542100224
 0.8470741809243854,5.555936980840273,8.369200594838716,-0.04924956421198315,2.541222542773157,3.00000000000003,0.006119462314273302,31.094235253127405,0.8939455940641319,148.62522017848724
 0.8507000364505127,5.565170803905558,8.369193180119797,-0.0460082466396885,2.552100109351539,3.0000000000000306,0.005915697580674719,31.63312882903347,0.8678481058012417,150.18693339512927
 0.8543022430312563,5.57438345697231,8.369186285060703,-0.04288207848188538,2.56290672909377,3.0000000000000306,0.00570879979201705,32.17413318885111,0.8410125243819025,151.7283714227333
 0.857881202640309,5.5835752078396546,8.369179888520938,-0.03987212862641516,2.573643607920928,2.999999999999969,0.005498776121931694,32.71716290172041,0.8134383958386854,153.24889395778615
 0.8614373086660033,5.592746324306718,8.369173969360002,-0.03697945544544207,2.5843119259980107,2.9999999999999374,0.005285652075805639,33.26213221695468,0.7851255670942936,154.74786429613306
 0.8649709461938239,5.601897074172626,8.3691685064374,-0.034205106277506295,2.5949128385814726,3.0000000000000626,0.0050694435956562586,33.80895507758158,0.7560741422966171,156.22464958938497
 0.868482492276934,5.6110277252365055,8.369163478612634,-0.03155011708458377,2.6054474768308027,2.999999999999937,0.004850180760744037,34.35754513393243,0.7262845381025708,157.67862110307317
 0.8719723161953316,5.620138545297482,8.369158864745208,-0.029015511931951083,2.6159169485859954,3.0,0.004627871673705725,34.90781575727789,0.6957574388167973,159.10915447607016
 0.875440779704216,5.629229802154681,8.369154643694621,-0.02660230264438014,2.6263223391126487,3.0,0.0044025463576455775,35.45968005350759,0.6644938522481224,160.51562998130137
 0.8788882372721089,5.63830176360723,8.36915079432038,-0.024311488284629056,2.6366647118163273,3.0,0.0041742409186791354,36.01305087685172,0.6324950634534067,161.89743278764115
 0.8823150363092401,5.647354697454254,8.369147295481984,-0.022144054810196635,2.646945108927721,3.0,0.003942970708432452,36.567840843642436,0.5997626880648169,163.2539532224722
 0.8857215173866836,5.65638887149488,8.369144126038936,-0.02010097456234721,2.6571645521600513,2.9999999999999347,0.003708768601996199,37.12396234611263,0.56629864110653,164.58458703514265
 0.8891080144466947,5.665404553528233,8.36914126485074,-0.018183205879151638,2.6673240433400847,2.999999999999967,0.0034716639010998057,37.68132756623029,0.5321051643159024,165.88873566094435
 0.8924748550046772,5.674402011353439,8.3691386907769,-0.016391692630820957,2.677424565014032,2.999999999999967,0.0032316923733878553,38.23984848956598,0.49718479365984314,167.1658064852428
 0.8958223603431852,5.683381512769625,8.369136382676917,-0.01472736387981962,2.687467081029556,2.9999999999999667,0.0029888858538063626,38.79943691919133,0.46154042682715757,168.4152131079932
 0.8991508456983388,5.692343325575917,8.369134319410291,-0.013191133328314076,2.6974525370950166,3.0,0.0027432769914133254,39.36000448960636,0.4251752805027146,169.63637560806217
 0.9024606204390125,5.70128771757144,8.369132479836528,-0.011783898924547322,2.7073818613170375,2.999999999999899,0.0024949148201637403,39.92146268069337,0.3880928794370123,170.82872080740069
 0.9057519882391375,5.710214956555322,8.369130842815132,-0.010506542517710563,2.7172559647174124,3.0,0.0022438216352953107,40.48372283169538,0.3502971042890756,171.9916825346908
 0.9090252472434366,5.719125310326687,8.369129387205602,-0.00935992936691645,2.7270757417303098,3.0000000000000338,0.001990043680734767,41.04669615521661,0.31179217768842094,173.12470188852336
 0.9122806902268958,5.728019046684662,8.369128091867442,-0.008344907709763198,2.7368420706806873,2.9999999999999316,0.001733623352696056,41.61029375124308,0.272582653235125,174.22722749964473
 0.9155186047482586,5.736896433428374,8.369126935660153,-0.007462308378581587,2.7465558142447755,2.9999999999999316,0.0014746218597411793,42.174426621180956,0.23267343503021617,175.29871579224843
 0.9187392732978136,5.745757738356948,8.369125897443242,-0.006712944364062856,2.75621781989344,2.9999999999999654,0.0012130567203457818,42.73900568191042,0.1920697589902059,176.33863124408234
 0.9219429734397332,5.7546032292695095,8.369124956076208,-0.006097610449927466,2.765828920319199,3.0,0.0009489652691882047,43.303941779853,0.15077723032313914,177.3464466449584
 0.9251299779492083,5.763433173965185,8.369124090418554,-0.00561708273696146,2.7753899338476242,3.0,0.0006824425180741165,43.86914570504986,0.10880179304150318,178.32164335403104
 0.9283005549446033,5.772247840243103,8.369123279329784,-0.00527211827488634,2.7849016648338094,3.000000000000035,0.00041353363233910957,44.43452820524919,0.06614972766604682,179.26371155495175
 0.9314549680148555,5.781047495902386,8.369122501669398,-0.005063454709342937,2.794364904044566,3.000000000000035,0.0001421756716688859,45.00000000000005,0.022827706768589202,180.17215050904838
 0.9345934763423257,5.7898324087421615,8.369121736296902,-0.004991809761552672,2.8037804290269768,3.0,-0.00013144589951289803,45.56547179475091,-0.02115729535450686,181.04646880647113
 0.9377163348212927,5.798602846561557,8.369120962071797,-0.005057881000742503,2.813149004463878,3.0000000000000355,-0.0004072285647584234,46.13085429495023,-0.06579791065249561,181.88618461482983
 0.9408237941722806,5.8073590771596955,8.369120157853585,-0.005262345333475066,2.8224713825168415,3.0,-0.0006852551749953334,46.696058220147094,-0.11108643585397149,182.69082592507962
 0.9439161010523986,5.816101368335706,8.369119302501769,-0.005605858683354097,2.8317483031571955,2.999999999999928,-0.0009654188493684762,47.26099431808967,-0.15701480676073157,183.45993079495994
 0.9469934981618551,5.824829987888712,8.369118374875853,-0.006089055595821432,2.8409804944855646,2.999999999999928,-0.00124766725558336,47.82557337881916,-0.20357462492675477,184.19304758896155
 0.9500562243468127,5.833545203617843,8.369117353835337,-0.00671254893017753,2.850168673040437,2.9999999999999276,-0.001531924679605291,48.389706248757015,-0.2507570978967645,184.88973521558174
 0.9531045146987315,5.842247283322221,8.369116218239727,-0.007476929372371391,2.8593135440961936,3.0000000000000364,-0.0018181325899375338,48.95330384478349,-0.29855313508285936,185.54956336061107
 0.9561386006503492,5.850936494800977,8.369114946948523,-0.008382765245337714,2.8684158019510466,2.9999999999999636,-0.002106227574102404,49.51627716830472,-0.34695325795900245,186.17211271754618
 0.9591587100684286,5.8596131058532315,8.369113518821226,-0.009430602047333028,2.877476130205285,3.000000000000037,-0.0023961526225686394,50.07853731930672,-0.3959476353772741,186.75697521318446
 0.9621650673434171,5.868277384278115,8.369111912717345,-0.010620962101464008,2.8864952020302503,2.9999999999999263,-0.002687837453830356,50.63999551039373,-0.44552614854943023,187.3037542304806
 0.9651578934761237,5.876929597874751,8.369110107496375,-0.011954344401646853,2.89547368042837,3.0,-0.002981204443573974,51.20056308080876,-0.4956782371435282,187.81206482598537
 0.9681374061615512,5.885570014442267,8.369108082017824,-0.013431223997106341,2.9044122184846524,2.9999999999999254,-0.0032761977814086975,51.76015151043412,-0.5463930935002235,188.28153394387994
 0.971103819869983,5.894198901779788,8.369105815141195,-0.01505205195985784,2.9133114596099476,3.0,-0.0035727381614722234,52.318672433769805,-0.5976595288380631,188.7118006247231
 0.9740573459254418,5.902816527686441,8.369103285725986,-0.016817254950574314,2.922172037776324,2.9999999999999623,-0.003870753609096363,52.87603765388748,-0.6494660032485001,189.1025162099403
 0.9769981925816162,5.911423159961352,8.369100472631702,-0.018727234874526648,2.9309945777448476,3.0000000000000755,-0.0041701819562380005,53.432159156357656,-0.7018006815564193,189.4533445412006
 0.979926565095357,5.920019066403646,8.369097354717846,-0.020782368700521015,2.93977969528607,3.000000000000076,-0.004470938117145191,53.98694912314837,-0.7546513814396637,189.7639621544434
 0.982842665797838,5.92860451481245,8.36909391084392,-0.02298300812406543,2.948527997393513,3.0,-0.0047729529819107545,54.54031994649251,-0.8080056016308348,190.03405846907904
 0.9857466941634664,5.937179772986891,8.369090119869428,-0.025329479310788033,2.957240082490398,2.999999999999962,-0.005076151345171546,55.092184242722205,-0.8618505227423638,190.26333597128107
 0.988638846876633,5.945745108726094,8.369085960653871,-0.02782208263848138,2.9659165406298977,2.999999999999962,-0.005380453370689756,55.642454866067666,-0.9161730161312065,190.45151039198382
 0.9915193178963784,5.954300789829183,8.369081412056751,-0.030461092460520076,2.974557953689134,2.9999999999999227,-0.005685775611042384,56.19104492241852,-0.9709596205085563,190.59831087848622
 0.9943882985190635,5.962847084095289,8.369076452937575,-0.03324675679716885,2.9831648955571892,3.0,-0.00599204659975128,56.73786778304542,-1.0261966344815547,190.70348016115472
 0.9972459774391007,5.971384259323534,8.369071062155841,-0.036179297287339894,2.991737932317301,3.0,-0.006299186249679202,57.28283709827968,-1.0818699813764858,190.7667747126578
 1.0000925408078385,5.9799125833130455,8.369065218571052,-0.03925890874606323,3.0002776224235137,2.999999999999844,-0.006607100844489054,57.825866811148984,-1.137965340154012,190.78796490199446
 1.00292817229065,5.988432323862948,8.369058901042711,-0.042485759090952264,3.008784516871948,2.9999999999998432,-0.006915721528465401,58.36687117096662,-1.1944681021237928,190.76683514135365
 1.0057530531223038,5.996943748772372,8.369052088430324,-0.04585998913666363,3.017259159366909,3.0,-0.007224958672844532,58.905764746872684,-1.2513633907035642,190.70318402706314
 1.008567362160666,6.005447125840439,8.36904475959339,-0.04938171243739612,3.0257020864819952,2.999999999999921,-0.007534735788357846,59.44246244132448,-1.308636021582414,190.5968244729634
 1.0113712759388085,6.013942722866276,8.369036893391412,-0.05305101500888477,3.0341138278164235,3.0000000000001585,-0.007844958129054386,59.97687950353445,-1.3662705910071988,190.44758383772046
 1.0141649687155687,6.022430807649011,8.369028468683894,-0.056867955290081505,3.0424949061467035,2.9999999999997615,-0.008155549308872733,60.508931542853325,-1.4242514198807075,190.2553040446711
 1.0169486125246194,6.030911647987768,8.369019464330337,-0.06083256393756413,3.050845837573856,3.00000000000008,-0.008466415800729512,61.038534542096336,-1.4825625915693492,190.01984169463555
 1.0197223772221042,6.039385511681674,8.369009859190244,-0.06494484371587077,3.0591671316663103,3.0,-0.008777475740138254,61.56560487081057,-1.54118793442359,189.74106817154208
 1.0224864305328845,6.047852666529856,8.368999632123119,-0.06920476932854883,3.067459291598651,3.0,-0.009088639381620477,62.090059298481094,-1.6001110736176325,189.41886974076405
 1.0252409380954475,6.056313380331438,8.368988761988463,-0.07361228738176942,3.07572281428634,3.0,-0.009399822482450013,62.61181500767417,-1.6593153968046355,189.05314763959942
